order_id,customer_id,restaurant_id,driver_id,order_ts,estimated_delivery_ts,actual_delivery_ts,order_status,distance_km,order_amount
989,67,29,137,2024-03-26 17:36:55,2024-03-26 18:31:55,2024-03-26 18:25:55,DELIVERED,3.6,565.48
990,215,14,65,2024-04-04 05:33:33,2024-04-04 06:00:33,,PICKED,5.24,225.26
991,142,1,88,2024-04-22 19:49:00,2024-04-22 20:22:00,,PLACED,1.86,371.84
992,106,93,48,2025-01-28 14:52:37,2025-01-28 15:21:37,2025-01-28 15:35:37,DELIVERED,2.66,300.22
993,27,72,68,2024-09-28 05:13:58,2024-09-28 06:08:58,,CANCELLED,2.23,510.92
994,151,25,39,2024-07-03 01:41:59,2024-07-03 02:12:59,2024-07-03 02:29:59,DELIVERED,7.1,190.65
995,42,70,29,2024-06-30 03:05:04,2024-06-30 03:48:04,,ACCEPTED,3.68,310.76
996,192,10,54,2024-11-23 21:23:39,2024-11-23 22:13:39,,PLACED,3.16,449.4
997,112,77,73,2024-09-11 07:02:00,2024-09-11 07:45:00,2024-09-11 08:15:00,DELIVERED,8.25,419.22
998,127,13,124,2024-11-14 18:52:30,2024-11-14 19:19:30,2024-11-14 19:46:30,DELIVERED,5.13,425.06
999,23,116,46,2024-04-11 14:28:40,2024-04-11 15:19:40,,ACCEPTED,4.57,80.0
1000,214,9,118,2024-05-04 02:43:12,2024-05-04 03:21:12,,ACCEPTED,6.19,140.42
1001,207,4,137,2024-05-19 00:53:45,2024-05-19 01:46:45,2024-05-19 02:00:45,DELIVERED,7.88,309.69
1002,145,38,127,2024-08-29 06:03:51,2024-08-29 06:52:51,,ACCEPTED,4.04,194.72
1003,28,28,127,2024-06-03 00:47:55,2024-06-03 01:28:55,,PICKED,6.04,80.0
1004,72,49,128,2024-08-22 12:24:11,2024-08-22 13:12:11,,PLACED,3.71,473.4
1005,110,65,117,2024-08-16 07:48:56,2024-08-16 08:22:56,,PICKED,4.05,80.0
1006,57,47,71,2024-08-30 12:49:23,2024-08-30 13:41:23,,CANCELLED,0.5,574.59
1007,124,62,43,2024-11-22 10:30:34,2024-11-22 10:58:34,2024-11-22 11:05:34,DELIVERED,5.38,80.0
1008,164,26,87,2024-04-19 10:34:42,2024-04-19 11:22:42,2024-04-19 11:15:42,DELIVERED,3.82,649.22
1009,75,30,72,2024-02-28 13:25:03,2024-02-28 14:07:03,2024-02-28 13:58:03,DELIVERED,5.65,469.95
1010,66,73,131,2024-11-29 23:23:11,2024-11-30 00:17:11,2024-11-30 00:31:11,DELIVERED,5.24,402.91
1011,154,70,10,2024-03-23 17:57:42,2024-03-23 18:38:42,2024-03-23 18:39:42,DELIVERED,4.16,207.61
1012,103,53,86,2024-07-08 03:25:26,2024-07-08 04:10:26,2024-07-08 04:04:26,DELIVERED,5.71,185.86
1013,5,60,66,2024-12-27 16:01:36,2024-12-27 16:42:36,2024-12-27 17:05:36,DELIVERED,4.09,398.4
1014,40,22,48,2024-06-30 20:51:40,2024-06-30 21:20:40,2024-06-30 21:28:40,DELIVERED,3.66,304.24
1015,165,26,54,2024-10-20 15:09:12,2024-10-20 15:42:12,2024-10-20 15:42:12,DELIVERED,6.44,80.0
1016,69,38,65,2024-06-12 15:26:26,2024-06-12 16:18:26,2024-06-12 16:40:26,DELIVERED,3.85,80.0
1017,183,40,108,2024-06-12 02:58:41,2024-06-12 03:51:41,2024-06-12 03:54:41,DELIVERED,6.97,393.18
1018,128,21,69,2024-12-17 17:50:49,2024-12-17 18:33:49,2024-12-17 19:07:49,DELIVERED,6.05,162.82
1019,32,58,120,2024-01-12 17:38:30,2024-01-12 18:21:30,2024-01-12 18:41:30,DELIVERED,3.24,654.76
1020,110,69,109,2024-01-12 01:49:14,2024-01-12 02:35:14,,ACCEPTED,3.53,459.61
1021,131,91,63,2024-02-26 20:56:11,2024-02-26 21:36:11,,PLACED,5.85,538.84
1022,190,78,9,2025-01-01 01:36:53,2025-01-01 02:28:53,2025-01-01 02:59:53,DELIVERED,6.48,254.61
1023,190,32,58,2024-08-16 02:01:36,2024-08-16 02:43:36,2024-08-16 03:08:36,DELIVERED,2.31,620.8
1024,126,36,116,2024-02-14 02:29:19,2024-02-14 03:01:19,2024-02-14 03:01:19,DELIVERED,5.64,504.19
1025,184,63,135,2024-01-13 23:16:07,2024-01-14 00:09:07,,PICKED,3.65,490.84
1026,13,64,18,2025-01-08 04:14:38,2025-01-08 04:48:38,2025-01-08 04:57:38,DELIVERED,7.69,234.51
1027,128,25,45,2024-09-09 02:12:32,2024-09-09 02:46:32,,PLACED,4.7,274.15
1028,44,37,124,2024-09-16 22:05:53,2024-09-16 22:50:53,2024-09-16 23:25:53,DELIVERED,8.26,245.65
1029,200,40,89,2024-06-28 08:01:20,2024-06-28 08:39:20,,PICKED,3.76,322.73
1030,108,31,32,2024-11-17 05:50:54,2024-11-17 06:30:54,2024-11-17 06:45:54,DELIVERED,5.21,473.92
1031,72,17,34,2024-04-12 02:39:24,2024-04-12 03:19:24,,ACCEPTED,2.89,420.69
1032,118,42,97,2024-06-20 14:37:00,2024-06-20 15:27:00,,ACCEPTED,5.91,97.35
1033,203,97,117,2024-05-01 20:48:43,2024-05-01 21:16:43,,CANCELLED,5.58,80.0
1034,95,10,16,2025-01-28 13:33:57,2025-01-28 14:25:57,2025-01-28 14:35:57,DELIVERED,4.15,508.28
1035,165,10,68,2024-09-26 05:23:58,2024-09-26 06:08:58,,PICKED,6.66,196.91
1036,161,16,57,2024-05-25 17:03:34,2024-05-25 17:40:34,2024-05-25 18:09:34,DELIVERED,5.43,80.0
1037,206,5,117,2024-09-17 19:50:12,2024-09-17 20:17:12,2024-09-17 20:17:12,DELIVERED,5.13,80.0
1038,136,98,1,2024-03-04 11:42:00,2024-03-04 12:33:00,,PICKED,6.91,627.44
1039,153,12,44,2024-08-14 05:38:05,2024-08-14 06:23:05,2024-08-14 06:53:05,DELIVERED,3.94,362.96
1040,16,114,25,2025-01-13 00:19:16,2025-01-13 01:01:16,,CANCELLED,2.76,585.73
1041,171,120,24,2024-12-03 15:46:11,2024-12-03 16:30:11,,PLACED,5.85,335.47
1042,99,32,39,2024-12-16 11:21:07,2024-12-16 11:54:07,,PICKED,6.66,80.0
1043,107,57,138,2024-05-29 23:22:41,2024-05-29 23:55:41,,PICKED,3.22,388.01
1044,73,77,80,2024-08-03 17:52:45,2024-08-03 18:29:45,,PICKED,3.59,276.24
1045,58,101,117,2024-03-01 01:22:35,2024-03-01 01:55:35,,PLACED,4.72,448.71
1046,167,85,40,2024-03-31 21:22:56,2024-03-31 21:57:56,,ACCEPTED,5.29,251.65
1047,45,31,95,2024-07-28 21:27:35,2024-07-28 22:01:35,2024-07-28 22:27:35,DELIVERED,6.61,86.36
1048,123,74,22,2025-01-20 13:13:59,2025-01-20 13:40:59,2025-01-20 14:13:59,DELIVERED,6.13,115.74
1049,37,55,117,2024-11-02 23:21:42,2024-11-03 00:16:42,,PICKED,6.26,604.74
1050,72,69,5,2024-09-19 01:07:55,2024-09-19 01:48:55,,PICKED,4.45,349.29
1051,184,80,65,2024-04-27 11:10:04,2024-04-27 11:36:04,,ACCEPTED,3.55,361.99
1052,151,39,98,2024-03-10 10:00:07,2024-03-10 10:48:07,2024-03-10 11:14:07,DELIVERED,1.66,581.27
1053,24,87,37,2024-10-11 20:20:53,2024-10-11 20:47:53,,ACCEPTED,3.38,528.11
1054,31,34,25,2025-01-16 19:35:46,2025-01-16 20:18:46,2025-01-16 20:38:46,DELIVERED,6.81,80.0
1055,151,29,140,2024-11-10 13:13:41,2024-11-10 13:38:41,2024-11-10 13:57:41,DELIVERED,2.88,715.89
1056,48,10,122,2024-11-24 07:38:07,2024-11-24 08:04:07,2024-11-24 08:29:07,DELIVERED,7.56,397.03
1057,202,68,7,2024-09-30 21:23:14,2024-09-30 22:01:14,2024-09-30 21:54:14,DELIVERED,4.43,173.01
1058,37,84,96,2024-06-01 21:00:50,2024-06-01 21:32:50,2024-06-01 22:04:50,DELIVERED,5.89,207.54
1059,86,32,6,2024-05-12 13:00:45,2024-05-12 13:26:45,,ACCEPTED,5.76,339.58
1060,167,64,9,2024-12-08 06:17:12,2024-12-08 07:08:12,2024-12-08 07:26:12,DELIVERED,3.5,208.15
1061,59,20,122,2024-10-13 02:39:19,2024-10-13 03:20:19,,PICKED,7.0,385.79
1062,170,64,31,2024-06-22 17:32:14,2024-06-22 18:00:14,2024-06-22 18:18:14,DELIVERED,0.5,309.16
1063,104,54,107,2024-10-16 21:24:14,2024-10-16 22:12:14,,CANCELLED,6.48,142.06
1064,58,115,76,2025-01-25 10:06:59,2025-01-25 10:42:59,2025-01-25 11:04:59,DELIVERED,5.41,367.17
1065,211,62,72,2024-03-14 09:54:37,2024-03-14 10:32:37,2024-03-14 10:56:37,DELIVERED,1.87,90.36
1066,20,44,104,2024-08-08 15:10:08,2024-08-08 15:41:08,,PICKED,4.82,299.3
1067,215,114,96,2024-03-13 00:05:46,2024-03-13 00:40:46,2024-03-13 00:44:46,DELIVERED,1.64,386.64
1068,152,76,110,2024-01-20 13:25:40,2024-01-20 13:55:40,,CANCELLED,5.49,80.0
1069,3,82,23,2024-02-25 10:09:56,2024-02-25 10:45:56,,PLACED,0.75,380.43
1070,37,20,31,2024-11-25 00:06:39,2024-11-25 01:01:39,,PICKED,6.81,165.97
1071,74,66,57,2025-01-18 09:19:43,2025-01-18 10:11:43,,ACCEPTED,3.36,333.35
1072,21,95,113,2024-02-24 10:15:50,2024-02-24 11:08:50,2024-02-24 11:34:50,DELIVERED,2.28,225.51
1073,213,13,137,2024-06-21 17:09:26,2024-06-21 18:04:26,,ACCEPTED,3.22,80.0
1074,139,112,103,2024-08-10 03:57:43,2024-08-10 04:51:43,,PLACED,6.35,505.49
1075,145,53,63,2024-09-04 01:40:55,2024-09-04 02:05:55,,PLACED,5.61,213.66
1076,160,69,38,2024-03-10 05:42:14,2024-03-10 06:09:14,2024-03-10 06:42:14,DELIVERED,3.58,479.71
1077,96,29,86,2024-04-19 11:41:06,2024-04-19 12:20:06,2024-04-19 12:46:06,DELIVERED,5.52,429.01
1078,89,99,63,2024-06-10 05:33:28,2024-06-10 06:06:28,2024-06-10 06:18:28,DELIVERED,3.78,396.62
1079,30,42,92,2024-11-12 00:25:06,2024-11-12 01:02:06,2024-11-12 01:19:06,DELIVERED,5.39,133.43
1080,163,45,45,2024-06-27 07:32:53,2024-06-27 08:07:53,,PLACED,7.41,332.07
1081,166,120,110,2024-11-04 22:10:40,2024-11-04 22:58:40,,PICKED,6.71,377.24
1082,44,33,24,2024-10-20 06:57:18,2024-10-20 07:49:18,2024-10-20 07:39:18,DELIVERED,3.95,624.87
1083,44,79,25,2024-06-11 13:17:58,2024-06-11 14:05:58,2024-06-11 14:37:58,DELIVERED,7.93,308.23
1084,147,42,120,2024-01-20 02:14:29,2024-01-20 02:54:29,2024-01-20 03:17:29,DELIVERED,2.89,80.0
1085,71,95,32,2024-05-09 07:18:27,2024-05-09 08:05:27,,PICKED,3.28,80.0
1086,177,15,13,2024-06-21 15:15:03,2024-06-21 15:57:03,,PICKED,7.84,256.29
1087,213,28,46,2024-11-28 07:31:24,2024-11-28 08:23:24,,PICKED,5.92,144.32
1088,67,45,25,2024-12-30 01:29:29,2024-12-30 02:09:29,2024-12-30 02:02:29,DELIVERED,4.95,313.06
1089,200,7,1,2024-08-30 19:47:40,2024-08-30 20:13:40,,PICKED,4.11,238.97
1090,92,14,127,2024-02-08 01:39:23,2024-02-08 02:27:23,,PLACED,3.17,351.75
1091,110,11,101,2024-09-29 15:19:38,2024-09-29 15:52:38,2024-09-29 16:10:38,DELIVERED,4.77,80.0
1092,133,51,82,2024-04-11 01:17:18,2024-04-11 01:56:18,2024-04-11 02:25:18,DELIVERED,4.77,579.54
1093,180,110,22,2024-08-31 16:08:04,2024-08-31 16:37:04,2024-08-31 16:32:04,DELIVERED,1.96,421.94
1094,70,24,60,2024-03-18 04:02:23,2024-03-18 04:45:23,2024-03-18 05:00:23,DELIVERED,7.66,542.47
1095,17,79,52,2024-01-06 19:34:37,2024-01-06 20:17:37,,ACCEPTED,6.56,212.08
1096,67,78,42,2024-10-14 07:36:31,2024-10-14 08:15:31,2024-10-14 08:48:31,DELIVERED,4.6,80.0
1097,214,5,36,2024-04-20 21:50:55,2024-04-20 22:29:55,,PLACED,3.97,160.99
1098,44,67,53,2024-01-03 03:03:45,2024-01-03 03:35:45,2024-01-03 03:32:45,DELIVERED,4.62,201.0
1099,144,116,86,2024-11-20 02:23:57,2024-11-20 02:51:57,2024-11-20 03:02:57,DELIVERED,3.24,546.03
1100,195,1,106,2024-06-20 23:33:09,2024-06-21 00:18:09,2024-06-21 00:36:09,DELIVERED,1.04,80.0
1101,37,59,75,2024-08-12 01:05:36,2024-08-12 01:49:36,,ACCEPTED,5.49,164.71
1102,149,67,22,2024-01-18 21:23:07,2024-01-18 22:13:07,2024-01-18 22:36:07,DELIVERED,4.11,207.4
1103,76,43,120,2024-08-21 18:26:10,2024-08-21 19:10:10,2024-08-21 19:19:10,DELIVERED,3.86,80.0
1104,207,58,40,2024-08-12 15:16:46,2024-08-12 15:57:46,2024-08-12 15:51:46,DELIVERED,4.28,136.06
1105,70,102,117,2024-04-17 23:27:11,2024-04-18 00:08:11,2024-04-18 00:24:11,DELIVERED,4.77,679.12
1106,72,6,63,2024-02-02 02:06:19,2024-02-02 02:34:19,2024-02-02 02:47:19,DELIVERED,6.13,321.37
1107,179,58,128,2024-08-28 13:17:07,2024-08-28 13:47:07,,PICKED,4.21,660.66
1108,219,78,78,2024-04-28 21:25:59,2024-04-28 21:52:59,2024-04-28 21:45:59,DELIVERED,8.88,435.86
1109,171,99,85,2024-09-20 03:53:30,2024-09-20 04:20:30,,ACCEPTED,5.81,525.49
1110,35,76,115,2024-10-23 13:59:31,2024-10-23 14:38:31,,PICKED,5.63,365.69
1111,217,17,30,2024-09-20 05:55:07,2024-09-20 06:33:07,,CANCELLED,4.04,228.24
1112,147,6,99,2024-06-15 11:56:20,2024-06-15 12:41:20,,PICKED,7.72,243.54
1113,201,32,132,2024-06-07 07:45:22,2024-06-07 08:11:22,,PLACED,7.37,221.59
1114,177,20,124,2024-09-26 09:16:44,2024-09-26 09:46:44,,PICKED,6.09,689.98
1115,209,75,59,2024-06-15 06:37:21,2024-06-15 07:22:21,,PICKED,5.48,371.47
1116,114,24,51,2024-08-19 18:39:13,2024-08-19 19:22:13,2024-08-19 19:53:13,DELIVERED,2.27,150.04
1117,38,78,126,2025-01-16 23:13:32,2025-01-16 23:54:32,,ACCEPTED,7.85,343.59
1118,69,94,40,2024-07-27 14:26:56,2024-07-27 15:20:56,2024-07-27 15:32:56,DELIVERED,5.41,447.66
1119,183,34,54,2024-07-02 17:43:08,2024-07-02 18:08:08,,CANCELLED,6.73,372.44
1120,102,103,25,2024-06-15 03:25:18,2024-06-15 04:18:18,2024-06-15 04:16:18,DELIVERED,4.05,88.32
1121,202,115,22,2024-11-30 18:32:05,2024-11-30 19:24:05,2024-11-30 19:55:05,DELIVERED,3.11,88.15
1122,8,100,23,2024-01-04 04:54:32,2024-01-04 05:20:32,2024-01-04 05:34:32,DELIVERED,3.54,367.84
1123,192,92,72,2024-05-12 03:53:09,2024-05-12 04:44:09,2024-05-12 05:12:09,DELIVERED,0.5,201.31
1124,36,65,123,2024-06-25 19:01:43,2024-06-25 19:48:43,,ACCEPTED,3.38,185.38
1125,93,111,12,2024-04-27 20:05:38,2024-04-27 20:43:38,,PLACED,3.36,454.97
1126,35,59,107,2024-07-12 21:12:55,2024-07-12 21:59:55,2024-07-12 21:53:55,DELIVERED,5.46,454.82
1127,123,9,122,2024-01-27 08:50:46,2024-01-27 09:42:46,2024-01-27 09:54:46,DELIVERED,4.28,227.55
1128,79,115,110,2025-02-01 14:25:15,2025-02-01 14:50:15,,PLACED,2.96,447.86
1129,55,31,92,2024-04-20 23:24:24,2024-04-20 23:55:24,2024-04-21 00:00:24,DELIVERED,4.39,263.07
1130,140,28,86,2024-01-19 01:14:13,2024-01-19 02:08:13,2024-01-19 02:40:13,DELIVERED,4.42,256.64
1131,42,78,54,2024-06-11 11:51:47,2024-06-11 12:20:47,,PICKED,5.65,406.07
1132,108,23,52,2024-01-16 22:21:06,2024-01-16 22:53:06,,CANCELLED,2.53,395.88
1133,22,8,128,2024-08-23 17:33:13,2024-08-23 18:20:13,2024-08-23 18:47:13,DELIVERED,4.25,89.71
1134,71,110,120,2024-07-02 07:02:54,2024-07-02 07:32:54,,PICKED,1.27,375.29
1135,103,16,120,2024-08-15 04:38:09,2024-08-15 05:27:09,2024-08-15 05:44:09,DELIVERED,1.55,424.83
1136,59,40,33,2024-02-24 08:21:58,2024-02-24 09:15:58,2024-02-24 09:44:58,DELIVERED,3.22,277.3
1137,44,40,69,2024-10-13 23:28:37,2024-10-14 00:23:37,,ACCEPTED,6.35,156.88
1138,61,74,22,2025-01-25 17:50:59,2025-01-25 18:23:59,2025-01-25 18:26:59,DELIVERED,0.67,403.88
1139,105,47,43,2024-10-31 15:58:38,2024-10-31 16:48:38,2024-10-31 16:56:38,DELIVERED,5.03,375.45
1140,63,71,8,2024-04-03 04:21:36,2024-04-03 05:12:36,,ACCEPTED,2.22,344.64
1141,106,120,23,2024-06-18 16:50:35,2024-06-18 17:28:35,2024-06-18 17:52:35,DELIVERED,4.19,106.64
1142,172,103,67,2024-04-08 20:37:18,2024-04-08 21:02:18,2024-04-08 21:10:18,DELIVERED,3.28,437.18
1143,17,108,138,2024-09-05 07:42:50,2024-09-05 08:19:50,2024-09-05 08:51:50,DELIVERED,4.15,318.53
1144,139,100,138,2024-03-19 02:46:49,2024-03-19 03:32:49,2024-03-19 03:41:49,DELIVERED,6.56,283.52
1145,12,7,120,2024-01-31 08:30:33,2024-01-31 09:25:33,2024-01-31 09:51:33,DELIVERED,7.26,145.8
1146,8,5,67,2024-09-08 04:21:50,2024-09-08 05:00:50,2024-09-08 05:33:50,DELIVERED,4.24,555.49
1147,107,92,108,2024-09-24 16:46:33,2024-09-24 17:24:33,2024-09-24 17:16:33,DELIVERED,1.77,452.51
1148,135,37,99,2024-07-08 16:38:45,2024-07-08 17:23:45,2024-07-08 17:19:45,DELIVERED,5.24,214.01
1149,122,61,99,2024-11-10 02:11:44,2024-11-10 02:58:44,,ACCEPTED,3.04,711.67
1150,129,45,100,2024-10-29 04:54:52,2024-10-29 05:44:52,2024-10-29 06:17:52,DELIVERED,2.07,525.34
1151,219,13,101,2025-01-30 22:42:37,2025-01-30 23:36:37,,ACCEPTED,0.81,441.75
1152,179,13,14,2024-03-29 21:05:28,2024-03-29 21:47:28,2024-03-29 21:48:28,DELIVERED,0.5,276.02
1153,196,37,110,2024-12-03 01:28:57,2024-12-03 02:18:57,,PICKED,0.64,212.2
1154,219,30,15,2024-08-13 20:15:12,2024-08-13 20:51:12,2024-08-13 21:19:12,DELIVERED,6.4,434.4
1155,4,82,24,2024-03-01 16:34:39,2024-03-01 17:08:39,2024-03-01 17:35:39,DELIVERED,3.66,243.21
1156,72,78,25,2024-03-10 06:05:38,2024-03-10 06:46:38,2024-03-10 06:43:38,DELIVERED,5.18,334.31
1157,179,102,104,2024-03-13 12:28:30,2024-03-13 13:00:30,,ACCEPTED,3.52,458.74
1158,14,40,12,2024-11-08 23:21:08,2024-11-08 23:46:08,,PICKED,5.43,137.41
1159,135,100,96,2024-02-25 21:42:59,2024-02-25 22:28:59,,ACCEPTED,3.27,80.0
1160,62,63,120,2024-05-30 08:34:07,2024-05-30 09:00:07,2024-05-30 09:24:07,DELIVERED,3.65,354.0
1161,3,88,113,2024-07-11 16:43:30,2024-07-11 17:09:30,,ACCEPTED,5.01,312.77
1162,146,41,137,2024-07-29 22:10:35,2024-07-29 22:46:35,2024-07-29 23:14:35,DELIVERED,2.1,893.87
1163,187,119,105,2024-01-08 16:12:45,2024-01-08 16:52:45,,PICKED,5.2,442.59
1164,101,57,103,2024-04-12 10:58:53,2024-04-12 11:48:53,2024-04-12 12:21:53,DELIVERED,3.18,339.04
1165,27,120,48,2025-01-19 03:09:54,2025-01-19 04:00:54,,PICKED,3.58,143.2
1166,110,110,17,2024-04-07 05:29:29,2024-04-07 06:08:29,2024-04-07 06:23:29,DELIVERED,6.09,248.99
1167,38,78,122,2024-12-10 22:07:04,2024-12-10 22:38:04,,PICKED,3.6,188.51
1168,82,21,3,2024-07-05 06:40:41,2024-07-05 07:21:41,,ACCEPTED,5.29,602.9
1169,76,55,136,2024-07-11 09:17:06,2024-07-11 09:53:06,2024-07-11 09:56:06,DELIVERED,2.81,222.24
1170,54,116,30,2024-07-29 07:20:09,2024-07-29 07:59:09,2024-07-29 07:52:09,DELIVERED,7.47,419.42
1171,108,63,53,2024-12-02 13:14:54,2024-12-02 13:41:54,2024-12-02 13:46:54,DELIVERED,4.58,367.16
1172,201,107,128,2024-06-29 23:44:32,2024-06-30 00:22:32,2024-06-30 00:17:32,DELIVERED,3.38,124.23
1173,73,99,108,2024-04-23 21:33:27,2024-04-23 22:19:27,2024-04-23 22:49:27,DELIVERED,7.52,110.41
1174,46,26,13,2024-02-10 21:25:09,2024-02-10 21:53:09,,ACCEPTED,3.46,454.27
1175,41,69,131,2025-01-12 21:33:59,2025-01-12 22:20:59,2025-01-12 22:10:59,DELIVERED,3.54,586.33
1176,75,86,37,2024-12-12 15:03:44,2024-12-12 15:32:44,,ACCEPTED,5.97,634.66
1177,74,82,83,2024-01-22 14:09:58,2024-01-22 14:59:58,,PLACED,5.05,505.28
1178,167,105,76,2024-03-22 12:50:40,2024-03-22 13:18:40,,PICKED,3.51,286.57
1179,179,48,5,2024-09-19 15:39:56,2024-09-19 16:12:56,,PICKED,2.24,244.01
1180,77,67,76,2024-06-22 20:32:44,2024-06-22 21:26:44,,PLACED,5.4,167.3
1181,9,99,22,2024-10-11 15:17:05,2024-10-11 15:48:05,2024-10-11 16:13:05,DELIVERED,4.08,747.4
1182,129,59,49,2024-09-06 11:17:11,2024-09-06 12:07:11,,ACCEPTED,7.44,165.25
1183,78,36,95,2024-12-31 09:35:44,2024-12-31 10:26:44,2024-12-31 10:30:44,DELIVERED,6.09,406.67
1184,43,1,68,2024-03-12 08:47:01,2024-03-12 09:39:01,2024-03-12 09:58:01,DELIVERED,9.05,449.43
1185,180,53,108,2024-02-07 03:00:40,2024-02-07 03:27:40,,ACCEPTED,5.1,587.59
1186,19,23,109,2024-06-07 10:05:55,2024-06-07 10:37:55,,PICKED,2.89,380.97
1187,66,27,136,2024-02-08 23:26:38,2024-02-09 00:05:38,2024-02-09 00:32:38,DELIVERED,2.46,302.72
1188,198,54,116,2024-04-22 07:34:09,2024-04-22 08:26:09,2024-04-22 08:55:09,DELIVERED,7.12,383.53
1189,38,16,18,2024-03-05 22:27:58,2024-03-05 23:20:58,2024-03-05 23:41:58,DELIVERED,5.47,360.8
1190,116,95,65,2024-08-20 21:00:22,2024-08-20 21:48:22,,PICKED,5.85,330.58
1191,160,22,79,2024-12-30 05:19:00,2024-12-30 06:03:00,,PLACED,5.7,311.33
1192,137,104,8,2024-07-30 21:05:04,2024-07-30 21:36:04,,PICKED,2.27,264.86
1193,60,80,33,2024-09-19 10:07:29,2024-09-19 10:52:29,,ACCEPTED,3.72,692.49
1194,73,29,136,2024-09-22 22:27:41,2024-09-22 23:06:41,2024-09-22 23:36:41,DELIVERED,5.12,329.01
1195,183,73,9,2024-07-26 03:21:40,2024-07-26 03:46:40,2024-07-26 03:46:40,DELIVERED,1.54,127.32
1196,52,74,90,2024-06-14 10:23:21,2024-06-14 11:10:21,,PLACED,2.38,282.43
1197,154,53,99,2024-06-20 13:33:04,2024-06-20 14:25:04,,PICKED,5.08,228.43
1198,200,120,7,2024-08-19 12:39:48,2024-08-19 13:25:48,,ACCEPTED,5.46,697.97
1199,58,77,42,2024-01-03 15:06:53,2024-01-03 15:38:53,,ACCEPTED,1.74,170.02
1200,157,102,116,2024-06-02 14:45:42,2024-06-02 15:38:42,,PICKED,5.92,257.57
1201,149,42,125,2024-07-22 00:56:28,2024-07-22 01:51:28,,CANCELLED,3.46,144.42
1202,177,76,15,2025-01-15 13:00:16,2025-01-15 13:31:16,2025-01-15 13:35:16,DELIVERED,5.29,80.0
1203,183,103,69,2024-01-27 11:34:02,2024-01-27 12:02:02,2024-01-27 12:15:02,DELIVERED,0.75,312.22
1204,206,114,70,2024-11-13 16:36:47,2024-11-13 17:24:47,2024-11-13 17:46:47,DELIVERED,4.08,192.86
1205,120,89,26,2024-08-20 05:44:45,2024-08-20 06:23:45,,PLACED,5.32,80.0
1206,65,48,104,2024-06-26 11:59:53,2024-06-26 12:47:53,,CANCELLED,6.52,295.42
1207,136,53,43,2024-03-17 05:10:16,2024-03-17 05:43:16,2024-03-17 05:57:16,DELIVERED,3.38,244.7
1208,175,36,20,2024-02-09 17:06:34,2024-02-09 17:49:34,,PLACED,4.43,225.51
1209,214,5,25,2024-09-05 05:31:37,2024-09-05 06:11:37,2024-09-05 06:11:37,DELIVERED,4.08,255.2
1210,48,44,133,2024-01-01 19:29:13,2024-01-01 20:10:13,2024-01-01 20:35:13,DELIVERED,7.61,312.35
1211,98,75,131,2024-12-30 19:47:55,2024-12-30 20:19:55,,PICKED,4.46,588.11
1212,36,94,74,2024-02-20 17:03:27,2024-02-20 17:40:27,2024-02-20 18:08:27,DELIVERED,1.95,178.98
1213,40,29,138,2024-06-13 21:12:13,2024-06-13 21:53:13,,PICKED,7.36,171.53
1214,106,86,89,2024-11-27 14:04:37,2024-11-27 14:46:37,2024-11-27 15:07:37,DELIVERED,7.05,206.31
1215,170,72,72,2024-03-02 09:15:17,2024-03-02 09:54:17,,ACCEPTED,7.96,323.36
1216,162,78,111,2024-03-28 19:24:41,2024-03-28 20:16:41,,ACCEPTED,4.38,81.7
1217,14,42,55,2024-10-18 05:07:16,2024-10-18 06:01:16,2024-10-18 05:57:16,DELIVERED,4.94,308.3
1218,19,46,25,2024-06-25 13:17:35,2024-06-25 14:09:35,,CANCELLED,5.12,276.88
1219,111,70,126,2024-12-10 02:24:48,2024-12-10 03:16:48,,ACCEPTED,1.1,307.31
1220,217,65,86,2024-08-16 12:52:14,2024-08-16 13:30:14,,ACCEPTED,4.07,382.17
1221,149,102,1,2024-10-11 15:03:57,2024-10-11 15:49:57,2024-10-11 16:23:57,DELIVERED,2.11,402.99
1222,95,101,100,2024-01-29 02:22:25,2024-01-29 02:48:25,2024-01-29 02:43:25,DELIVERED,7.16,236.94
1223,110,36,126,2024-10-06 17:17:23,2024-10-06 17:50:23,2024-10-06 17:44:23,DELIVERED,6.46,376.01
1224,84,104,31,2024-11-30 03:17:30,2024-11-30 03:52:30,2024-11-30 03:56:30,DELIVERED,4.07,195.08
1225,216,18,32,2024-12-26 13:08:40,2024-12-26 13:50:40,2024-12-26 13:42:40,DELIVERED,5.0,101.47
1226,114,82,37,2024-07-07 18:37:47,2024-07-07 19:07:47,,PLACED,6.53,654.8
1227,32,9,124,2024-01-29 18:37:48,2024-01-29 19:32:48,,PLACED,0.73,231.08
1228,161,72,48,2024-11-30 04:43:55,2024-11-30 05:23:55,,CANCELLED,6.45,173.02
1229,35,45,82,2024-12-08 22:44:35,2024-12-08 23:38:35,2024-12-08 23:42:35,DELIVERED,2.24,703.22
1230,115,74,68,2024-12-18 06:37:55,2024-12-18 07:10:55,,PICKED,1.61,138.92
1231,68,34,127,2024-06-09 06:20:14,2024-06-09 06:52:14,,PLACED,7.16,310.23
1232,202,93,112,2024-04-11 12:06:12,2024-04-11 12:32:12,2024-04-11 12:24:12,DELIVERED,5.89,680.5
1233,29,15,122,2024-10-13 09:44:43,2024-10-13 10:37:43,,CANCELLED,3.16,341.04
